,Unnamed: 0,Index,Highest Charting Position,Number of Times Charted,Week of Highest Charting,Streams,Artist Followers,Song ID,Genre,Release Date,Weeks Charted,Popularity,Valence,Chord,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,title,artist,score
1497,1497,1500,100,1,2020-01-17--2020-01-24,8030151,46814751,4EmunTy7kNBYQivOa8F6b8,"['detroit hip hop', 'hip hop', 'rap']",2020-01-17,2020-01-17--2020-01-24,57,0.914,F,0.429,0.231,5,-20.43,1,0.402,0.878,0.0,0.279,0.914,74.545,audio_features,4EmunTy7kNBYQivOa8F6b8,spotify:track:4EmunTy7kNBYQivOa8F6b8,https://api.spotify.com/v1/tracks/4EmunTy7kNBYQivOa8F6b8,https://api.spotify.com/v1/audio-analysis/4EmunTy7kNBYQivOa8F6b8,30133,5,Alfred - Interlude,Eminem,8.040151
1498,1498,1501,102,1,2020-01-17--2020-01-24,7913461,46814751,4qNWEOMyexn7b8Icyk29t9,"['detroit hip hop', 'hip hop', 'rap']",2020-01-17,2020-01-17--2020-01-24,60,0.76,A#/Bb,0.769,0.811,10,-4.162,0,0.228,0.0234,0.0,0.0451,0.76,155.081,audio_features,4qNWEOMyexn7b8Icyk29t9,spotify:track:4qNWEOMyexn7b8Icyk29t9,https://api.spotify.com/v1/tracks/4qNWEOMyexn7b8Icyk29t9,https://api.spotify.com/v1/audio-analysis/4qNWEOMyexn7b8Icyk29t9,177293,4,Little Engine,Eminem,7.923264921568627
1499,1499,1502,113,1,2020-01-17--2020-01-24,7115414,46814751,3CJbxqRQ0JNCqboWDNUUeX,"['detroit hip hop', 'hip hop', 'rap']",2020-01-17,2020-01-17--2020-01-24,60,0.036,G#/Ab,0.635,0.543,8,-5.941,1,0.067,0.0454,0.000678,0.272,0.036,98.743,audio_features,3CJbxqRQ0JNCqboWDNUUeX,spotify:track:3CJbxqRQ0JNCqboWDNUUeX,https://api.spotify.com/v1/tracks/3CJbxqRQ0JNCqboWDNUUeX,https://api.spotify.com/v1/audio-analysis/3CJbxqRQ0JNCqboWDNUUeX,303000,4,"I Will (feat. KXNG Crooked, Royce Da 5'9"" & Joell Ortiz)",Eminem,7.1242635575221245
1500,1500,1503,115,1,2020-01-17--2020-01-24,7050815,15663384,2Mfv5HaqnI18Q9JRv9hqnn,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']",2020-01-17,2020-01-17--2020-01-24,59,0.317,C,0.708,0.661,0,-6.543,0,0.0546,0.0396,0.000244,0.113,0.317,102.046,audio_features,2Mfv5HaqnI18Q9JRv9hqnn,spotify:track:2Mfv5HaqnI18Q9JRv9hqnn,https://api.spotify.com/v1/tracks/2Mfv5HaqnI18Q9JRv9hqnn,https://api.spotify.com/v1/audio-analysis/2Mfv5HaqnI18Q9JRv9hqnn,211784,4,Still Learning,Halsey,7.0595106521739135
1501,1501,1504,118,1,2020-01-17--2020-01-24,6960699,6189454,1kwnxJNVl7cwcU98RvMBaR,"['hip hop', 'pittsburgh rap', 'rap']",2020-01-17,2020-01-17--2020-01-24,67,0.231,C#/Db,0.828,0.182,1,-13.066,0,0.166,0.754,0.0706,0.15,0.231,147.279,audio_features,1kwnxJNVl7cwcU98RvMBaR,spotify:track:1kwnxJNVl7cwcU98RvMBaR,https://api.spotify.com/v1/tracks/1kwnxJNVl7cwcU98RvMBaR,https://api.spotify.com/v1/audio-analysis/1kwnxJNVl7cwcU98RvMBaR,330507,4,Surf,Mac Miller,6.969173576271187
1502,1502,1505,139,1,2020-01-17--2020-01-24,6462701,6189454,0udOCZp7yk0Ml92C0k8H8D,"['hip hop', 'pittsburgh rap', 'rap']",2020-01-17,2020-01-17--2020-01-24,60,0.342,A#/Bb,0.583,0.499,10,-10.086,1,0.0261,0.591,0.0104,0.33,0.342,155.199,audio_features,0udOCZp7yk0Ml92C0k8H8D,spotify:track:0udOCZp7yk0Ml92C0k8H8D,https://api.spotify.com/v1/tracks/0udOCZp7yk0Ml92C0k8H8D,https://api.spotify.com/v1/audio-analysis/0udOCZp7yk0Ml92C0k8H8D,217868,3,That's On Me,Mac Miller,6.4698952446043165
1503,1503,1506,148,1,2020-01-17--2020-01-24,6159873,6189454,26G5nmIx7Yvq79bIIluyZV,"['hip hop', 'pittsburgh rap', 'rap']",2020-01-17,2020-01-17--2020-01-24,61,0.339,D,0.762,0.054,2,-16.735,0,0.0503,0.947,0.0,0.124,0.339,96.838,audio_features,26G5nmIx7Yvq79bIIluyZV,spotify:track:26G5nmIx7Yvq79bIIluyZV,https://api.spotify.com/v1/tracks/26G5nmIx7Yvq79bIIluyZV,https://api.spotify.com/v1/audio-analysis/26G5nmIx7Yvq79bIIluyZV,160267,4,Once A Day,Mac Miller,6.166629756756757
1504,1504,1507,155,1,2020-01-17--2020-01-24,6010373,1700759,7HZoWhGQaKg97OsqG7HLOS,"['german cloud rap', 'german hip hop']",2020-04-24,2020-01-17--2020-01-24,48,0.443,C,0.791,0.535,0,-6.753,0,0.311,0.0448,0.000205,0.129,0.443,158.922,audio_features,7HZoWhGQaKg97OsqG7HLOS,spotify:track:7HZoWhGQaKg97OsqG7HLOS,https://api.spotify.com/v1/tracks/7HZoWhGQaKg97OsqG7HLOS,https://api.spotify.com/v1/audio-analysis/7HZoWhGQaKg97OsqG7HLOS,173785,4,Big Drip,"Ufo361, Future",6.016824612903227
1505,1505,1508,157,1,2020-01-17--2020-01-24,5934464,6189454,6CrnvqCxBKVWahSiQwOesM,"['hip hop', 'pittsburgh rap', 'rap']",2020-01-17,2020-01-17--2020-01-24,58,0.542,C,0.739,0.627,0,-8.608,1,0.171,0.0459,0.0,0.159,0.542,74.962,audio_features,6CrnvqCxBKVWahSiQwOesM,spotify:track:6CrnvqCxBKVWahSiQwOesM,https://api.spotify.com/v1/tracks/6CrnvqCxBKVWahSiQwOesM,https://api.spotify.com/v1/audio-analysis/6CrnvqCxBKVWahSiQwOesM,199981,4,Hands,Mac Miller,5.940833426751593
1506,1506,1509,167,1,2020-01-17--2020-01-24,5678754,951798,2KAkkba3PaYFegfmYpUITv,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais']",2020-01-17,2020-01-17--2020-01-24,59,0.7,C#/Db,0.916,0.57,1,-6.278,1,0.18,0.0286,1.96e-06,0.0851,0.7,110.05,audio_features,2KAkkba3PaYFegfmYpUITv,spotify:track:2KAkkba3PaYFegfmYpUITv,https://api.spotify.com/v1/tracks/2KAkkba3PaYFegfmYpUITv,https://api.spotify.com/v1/audio-analysis/2KAkkba3PaYFegfmYpUITv,169702,4,Dans l'espace (feat. Heuss l'Enfoiré),Gambi,5.684742023952095
1507,1507,1510,168,1,2020-01-17--2020-01-24,5656775,1603670,5GyyPRvEwdI4wJSUbzxHQv,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais']",2020-01-16,2020-01-17--2020-01-24,65,0.551,E,0.776,0.713,4,-6.121,0,0.143,0.525,0.0,0.306,0.551,127.987,audio_features,5GyyPRvEwdI4wJSUbzxHQv,spotify:track:5GyyPRvEwdI4wJSUbzxHQv,https://api.spotify.com/v1/tracks/5GyyPRvEwdI4wJSUbzxHQv,https://api.spotify.com/v1/audio-analysis/5GyyPRvEwdI4wJSUbzxHQv,193453,4,Blanche,"Maes, Booba",5.662727380952381
1508,1508,1511,87,1,2020-01-10--2020-01-17,7531094,28931149,11OwAR3GlBj9E35Cznf7Lj,"['dance pop', 'pop', 'post-teen pop']",2020-01-10,2020-01-10--2020-01-17,55,0.38,A#/Bb,0.695,0.573,10,-8.882,1,0.167,0.132,0.000137,0.156,0.38,100.031,audio_features,11OwAR3GlBj9E35Cznf7Lj,spotify:track:11OwAR3GlBj9E35Cznf7Lj,https://api.spotify.com/v1/tracks/11OwAR3GlBj9E35Cznf7Lj,https://api.spotify.com/v1/audio-analysis/11OwAR3GlBj9E35Cznf7Lj,192172,4,Vulnerable,Selena Gomez,7.542588252873563
1509,1509,1512,90,1,2020-01-10--2020-01-17,7394604,28931149,5sK3o66yupTNIK6gWgzGjf,"['dance pop', 'pop', 'post-teen pop']",2020-01-10,2020-01-10--2020-01-17,56,0.465,C#/Db,0.784,0.552,1,-7.261,0,0.0871,0.0447,0.0,0.192,0.465,111.984,audio_features,0vxXsVbXjFKdVjVxxQWZH2,spotify:track:0vxXsVbXjFKdVjVxxQWZH2,https://api.spotify.com/v1/tracks/0vxXsVbXjFKdVjVxxQWZH2,https://api.spotify.com/v1/audio-analysis/0vxXsVbXjFKdVjVxxQWZH2,170498,4,Dance Again,Selena Gomez,7.405715111111111
1510,1510,1513,107,1,2020-01-10--2020-01-17,6693229,28931149,11Ey4yJVeWEsA73KjACkVY,"['dance pop', 'pop', 'post-teen pop']",2020-01-10,2020-01-10--2020-01-17,55,0.871,D#/Eb,0.873,0.51,3,-5.35,0,0.0661,0.565,3.13e-06,0.0738,0.871,110.953,audio_features,11Ey4yJVeWEsA73KjACkVY,spotify:track:11Ey4yJVeWEsA73KjACkVY,https://api.spotify.com/v1/tracks/11Ey4yJVeWEsA73KjACkVY,https://api.spotify.com/v1/audio-analysis/11Ey4yJVeWEsA73KjACkVY,148776,4,Ring,Selena Gomez,6.702574794392523
1511,1511,1514,111,1,2020-01-10--2020-01-17,6483001,28931149,2C0hTkdEoikhKzDCJl32QZ,"['dance pop', 'pop', 'post-teen pop']",2020-01-10,2020-01-10--2020-01-17,55,0.328,G,0.724,0.415,7,-8.408,0,0.0518,0.764,2.51e-06,0.103,0.328,89.999,audio_features,01GjnpiQIW3nA8S4utHPNI,spotify:track:01GjnpiQIW3nA8S4utHPNI,https://api.spotify.com/v1/tracks/01GjnpiQIW3nA8S4utHPNI,https://api.spotify.com/v1/audio-analysis/01GjnpiQIW3nA8S4utHPNI,186459,4,Crowded Room (feat. 6LACK),Selena Gomez,6.492010009009009
1512,1512,1515,119,1,2020-01-10--2020-01-17,6255954,28931149,63mdJr3NMY3wReOkNE6c6W,"['dance pop', 'pop', 'post-teen pop']",2020-01-10,2020-01-10--2020-01-17,54,0.62,G#/Ab,0.695,0.62,8,-8.082,0,0.0521,0.0881,5.43e-05,0.111,0.62,150.032,audio_features,5Bf1MMvldbysxJW5RpQ5ta,spotify:track:5Bf1MMvldbysxJW5RpQ5ta,https://api.spotify.com/v1/tracks/5Bf1MMvldbysxJW5RpQ5ta,https://api.spotify.com/v1/audio-analysis/5Bf1MMvldbysxJW5RpQ5ta,194900,4,People You Know,Selena Gomez,6.264357361344538
1513,1513,1516,83,3,2020-01-03--2020-01-10,5834918,14190858,1mpD5Q8IM32I4bF6eCpU74,['pop'],2019-11-14,"2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",69,0.669,C#/Db,0.665,0.712,1,-7.536,1,0.0527,0.00103,0.00333,0.102,0.669,93.992,audio_features,1mpD5Q8IM32I4bF6eCpU74,spotify:track:1mpD5Q8IM32I4bF6eCpU74,https://api.spotify.com/v1/tracks/1mpD5Q8IM32I4bF6eCpU74,https://api.spotify.com/v1/audio-analysis/1mpD5Q8IM32I4bF6eCpU74,157220,4,Up All Night,Khalid,5.871062578313253
1514,1514,1517,111,3,2020-01-03--2020-01-10,5730427,7564659,3cphb8kdsjElYR7r5icK3H,"['dance pop', 'pop', 'post-teen pop']",2019-10-04,"2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",68,0.392,E,0.591,0.841,4,-4.351,0,0.0304,0.0119,0.0,0.395,0.392,109.034,audio_features,0DrFTaAX2srXPkuag35djb,spotify:track:0DrFTaAX2srXPkuag35djb,https://api.spotify.com/v1/tracks/0DrFTaAX2srXPkuag35djb,https://api.spotify.com/v1/audio-analysis/0DrFTaAX2srXPkuag35djb,158805,4,Nice To Meet Ya,Niall Horan,5.757454027027027
1515,1515,1518,102,3,2020-01-03--2020-01-10,5705999,1251372,3Z0oQ8r78OUaHvGPiDBR3W,[],2019-11-15,"2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",74,0.274,A#/Bb,0.323,0.405,10,-8.533,0,0.0413,0.849,0.000544,0.138,0.274,145.104,audio_features,3Z0oQ8r78OUaHvGPiDBR3W,spotify:track:3Z0oQ8r78OUaHvGPiDBR3W,https://api.spotify.com/v1/tracks/3Z0oQ8r78OUaHvGPiDBR3W,https://api.spotify.com/v1/audio-analysis/3Z0oQ8r78OUaHvGPiDBR3W,194848,5,Into the Unknown,"Idina Menzel, AURORA",5.7354107647058825
1516,1516,1519,161,1,2020-01-10--2020-01-17,5356671,28931149,0uFForNKQPvgSCnxlZIhQy,"['dance pop', 'pop', 'post-teen pop']",2020-01-10,2020-01-10--2020-01-17,51,0.475,D,0.826,0.571,2,-9.263,1,0.0426,0.249,1.66e-05,0.215,0.475,121.06,audio_features,0uFForNKQPvgSCnxlZIhQy,spotify:track:0uFForNKQPvgSCnxlZIhQy,https://api.spotify.com/v1/tracks/0uFForNKQPvgSCnxlZIhQy,https://api.spotify.com/v1/audio-analysis/0uFForNKQPvgSCnxlZIhQy,189145,4,Let Me Get Me,Selena Gomez,5.362882180124224
1517,1517,1520,166,1,2020-01-10--2020-01-17,5291134,28931149,4bb94wZVF1cX66vQjNeJTX,"['dance pop', 'pop', 'post-teen pop']",2020-01-10,2020-01-10--2020-01-17,52,0.31,A#/Bb,0.583,0.777,10,-6.991,0,0.185,0.109,0.000509,0.108,0.31,190.054,audio_features,1tm8rCTFIJbtDG9Ul6SDod,spotify:track:1tm8rCTFIJbtDG9Ul6SDod,https://api.spotify.com/v1/tracks/1tm8rCTFIJbtDG9Ul6SDod,https://api.spotify.com/v1/audio-analysis/1tm8rCTFIJbtDG9Ul6SDod,263306,4,A Sweeter Place (feat. Kid Cudi),Selena Gomez,5.297158096385542
1518,1518,1521,131,3,2020-01-03--2020-01-10,5258047,3818503,7iHHxY2NLlJRAmlAmC4ahQ,"['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']",2019-11-08,"2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",73,0.726,A#/Bb,0.748,0.648,10,-6.445,0,0.0816,0.484,0.0,0.126,0.726,139.952,audio_features,7iHHxY2NLlJRAmlAmC4ahQ,spotify:track:7iHHxY2NLlJRAmlAmC4ahQ,https://api.spotify.com/v1/tracks/7iHHxY2NLlJRAmlAmC4ahQ,https://api.spotify.com/v1/audio-analysis/7iHHxY2NLlJRAmlAmC4ahQ,123560,4,Stuck In A Dream (feat. Gunna),Lil Mosey,5.280947763358779
1519,1519,1522,138,3,2020-01-03--2020-01-10,5199618,33663701,7CZyCXKG6d5ALeq41sLzbw,"['dfw rap', 'melodic rap', 'rap']",2019-09-06,"2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",75,0.272,C#/Db,0.499,0.8,1,-2.665,0,0.0502,0.0906,0.0,0.147,0.272,139.919,audio_features,7CZyCXKG6d5ALeq41sLzbw,spotify:track:7CZyCXKG6d5ALeq41sLzbw,https://api.spotify.com/v1/tracks/7CZyCXKG6d5ALeq41sLzbw,https://api.spotify.com/v1/audio-analysis/7CZyCXKG6d5ALeq41sLzbw,229573,4,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,5.221357130434782
1520,1520,1523,176,1,2020-01-10--2020-01-17,5150724,6608815,6ztvsy3C6hPjVg9j4x1XKJ,"['melodic rap', 'rap', 'trap']",2019-12-06,2020-01-10--2020-01-17,63,0.574,C#/Db,0.757,0.673,1,-8.513,1,0.141,0.095,0.0,0.338,0.574,92.958,audio_features,5j1yOqWONR9T6l43AzJ6Es,spotify:track:5j1yOqWONR9T6l43AzJ6Es,https://api.spotify.com/v1/tracks/5j1yOqWONR9T6l43AzJ6Es,https://api.spotify.com/v1/audio-analysis/5j1yOqWONR9T6l43AzJ6Es,185806,3,Tip Toe (feat. A Boogie Wit da Hoodie),Roddy Ricch,5.156405818181819
1521,1521,1524,182,2,2020-01-10--2020-01-17,5085706,6608815,7A20WnLkjtZU2d7hIB6Ziu,"['melodic rap', 'rap', 'trap']",2019-12-06,"2020-01-10--2020-01-17
2020-01-03--2020-01-10",68,0.408,E,0.886,0.479,4,-8.054,0,0.334,0.077,0.0,0.135,0.408,130.029,audio_features,5ravc2aiNoYmu9m37diYXW,spotify:track:5ravc2aiNoYmu9m37diYXW,https://api.spotify.com/v1/tracks/5ravc2aiNoYmu9m37diYXW,https://api.spotify.com/v1/audio-analysis/5ravc2aiNoYmu9m37diYXW,158692,4,Start Wit Me (feat. Gunna),Roddy Ricch,5.096695010989011
1522,1522,1525,187,1,2020-01-10--2020-01-17,4981484,4794212,0PQsrLxPbOBBwwmXCnGvcF,"['houston rap', 'pop', 'pop rap', 'trap queen']",2020-01-10,2020-01-10--2020-01-17,58,0.488,C#/Db,0.785,0.753,1,-3.841,1,0.0873,0.188,1.01e-06,0.265,0.488,94.012,audio_features,0PQsrLxPbOBBwwmXCnGvcF,spotify:track:0PQsrLxPbOBBwwmXCnGvcF,https://api.spotify.com/v1/tracks/0PQsrLxPbOBBwwmXCnGvcF,https://api.spotify.com/v1/audio-analysis/0PQsrLxPbOBBwwmXCnGvcF,199301,4,Diamonds (with Normani),Megan Thee Stallion,4.986831593582887
1523,1523,1526,140,3,2019-12-27--2020-01-03,4931458,1374784,5WHTFyqSii0lmT9R21abT8,"['dance pop', 'edm', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",2019-01-18,"2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",79,0.234,A,0.674,0.881,9,-2.853,1,0.147,0.296,3.01e-06,0.0793,0.234,98.994,audio_features,5WHTFyqSii0lmT9R21abT8,spotify:track:5WHTFyqSii0lmT9R21abT8,https://api.spotify.com/v1/tracks/5WHTFyqSii0lmT9R21abT8,https://api.spotify.com/v1/audio-analysis/5WHTFyqSii0lmT9R21abT8,178480,4,Don't Call Me Up,Mabel,4.9528865714285715
1524,1524,1527,177,3,2020-01-03--2020-01-10,4929396,6434201,3Kd6Wp3lG5HXMB2dlvuy7y,"['melodic rap', 'rap', 'trap']",2019-11-22,"2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",65,0.613,A#/Bb,0.802,0.82,10,-5.969,0,0.146,0.0579,0.0,0.149,0.613,164.005,audio_features,3Kd6Wp3lG5HXMB2dlvuy7y,spotify:track:3Kd6Wp3lG5HXMB2dlvuy7y,https://api.spotify.com/v1/tracks/3Kd6Wp3lG5HXMB2dlvuy7y,https://api.spotify.com/v1/audio-analysis/3Kd6Wp3lG5HXMB2dlvuy7y,172196,4,Death,"Trippie Redd, DaBaby",4.9463451525423725
1525,1525,1528,133,3,2019-12-27--2020-01-03,4879713,1353049,5iwz1NiezX7WWjnCgY5TH4,"['latin', 'latin pop', 'puerto rican pop']",2018-10-05,"2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",76,0.761,B,0.826,0.773,11,-4.218,0,0.0524,0.323,0.0,0.143,0.761,126.899,audio_features,5iwz1NiezX7WWjnCgY5TH4,spotify:track:5iwz1NiezX7WWjnCgY5TH4,https://api.spotify.com/v1/tracks/5iwz1NiezX7WWjnCgY5TH4,https://api.spotify.com/v1/audio-analysis/5iwz1NiezX7WWjnCgY5TH4,238200,4,Calma - Remix,"Pedro Capó, Farruko",4.902269390977444
1526,1526,1529,195,1,2020-01-10--2020-01-17,4874380,28931149,4OtHGdb0KqEbaWb6edUnR9,"['dance pop', 'pop', 'post-teen pop']",2020-01-10,2020-01-10--2020-01-17,51,0.842,F,0.855,0.294,5,-8.676,1,0.286,0.3,9.22e-05,0.091,0.842,139.745,audio_features,4OtHGdb0KqEbaWb6edUnR9,spotify:track:4OtHGdb0KqEbaWb6edUnR9,https://api.spotify.com/v1/tracks/4OtHGdb0KqEbaWb6edUnR9,https://api.spotify.com/v1/audio-analysis/4OtHGdb0KqEbaWb6edUnR9,182017,4,Cut You Off,Selena Gomez,4.8795082051282055
1527,1527,1530,196,1,2020-01-10--2020-01-17,4866777,28931149,59iGOjPSOcPLGl3vqEStUp,"['dance pop', 'pop', 'post-teen pop']",2020-01-10,2020-01-10--2020-01-17,49,0.534,B,0.691,0.446,11,-10.304,0,0.0472,0.484,0.00495,0.183,0.534,93.03,audio_features,0UB2kfzvjVaLiWjZwV3RKB,spotify:track:0UB2kfzvjVaLiWjZwV3RKB,https://api.spotify.com/v1/tracks/0UB2kfzvjVaLiWjZwV3RKB,https://api.spotify.com/v1/audio-analysis/0UB2kfzvjVaLiWjZwV3RKB,212436,4,Kinda Crazy,Selena Gomez,4.871879040816326
1528,1528,1531,179,3,2020-01-03--2020-01-10,4831644,8153871,2BgEsaKNfHUdlh97KmvFyo,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",2018-04-27,"2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",81,0.603,C#/Db,0.697,0.683,1,-2.881,0,0.117,0.0372,0.0,0.137,0.603,96.133,audio_features,2BgEsaKNfHUdlh97KmvFyo,spotify:track:2BgEsaKNfHUdlh97KmvFyo,https://api.spotify.com/v1/tracks/2BgEsaKNfHUdlh97KmvFyo,https://api.spotify.com/v1/audio-analysis/2BgEsaKNfHUdlh97KmvFyo,186987,4,2002,Anne-Marie,4.848403776536313
1529,1529,1532,153,3,2019-12-27--2020-01-03,4816702,7408249,0KoiMHhqKLoL4xM54rcWYY,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance']",2019-07-25,"2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",71,0.617,G#/Ab,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,audio_features,0KoiMHhqKLoL4xM54rcWYY,spotify:track:0KoiMHhqKLoL4xM54rcWYY,https://api.spotify.com/v1/tracks/0KoiMHhqKLoL4xM54rcWYY,https://api.spotify.com/v1/audio-analysis/0KoiMHhqKLoL4xM54rcWYY,212500,4,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",DJ Snake,4.836309843137255
1530,1530,1533,107,2,2020-01-03--2020-01-10,6145132,18195884,3TKpJrY9q49Mj1JOsM9zGL,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']",2019-12-06,"2020-01-03--2020-01-10
2019-12-27--2020-01-03",67,0.374,B,0.584,0.607,11,-6.605,1,0.0356,0.426,0.0,0.101,0.374,117.817,audio_features,3TKpJrY9q49Mj1JOsM9zGL,spotify:track:3TKpJrY9q49Mj1JOsM9zGL,https://api.spotify.com/v1/tracks/3TKpJrY9q49Mj1JOsM9zGL,https://api.spotify.com/v1/audio-analysis/3TKpJrY9q49Mj1JOsM9zGL,194827,4,Family,"The Chainsmokers, Kygo",6.163823588785047
1531,1531,1534,36,2,2019-12-27--2020-01-03,5898484,437907,6uJONCdr2rC65BNmCnTBWK,"['rap', 'trap']",2019-12-27,"2020-01-03--2020-01-10
2019-12-27--2020-01-03",69,0.568,G,0.859,0.6,7,-4.63,0,0.301,0.071,0.0,0.353,0.568,123.017,audio_features,6uJONCdr2rC65BNmCnTBWK,spotify:track:6uJONCdr2rC65BNmCnTBWK,https://api.spotify.com/v1/tracks/6uJONCdr2rC65BNmCnTBWK,https://api.spotify.com/v1/audio-analysis/6uJONCdr2rC65BNmCnTBWK,244761,4,GANG GANG,"JACKBOYS, Sheck Wes",5.954039555555555
1532,1532,1535,39,2,2019-12-27--2020-01-03,5748010,437907,7LGWmZaoS7jZJ5tEi9EcDi,"['rap', 'trap']",2019-12-27,"2020-01-03--2020-01-10
2019-12-27--2020-01-03",66,0.673,D,0.748,0.789,2,-4.579,1,0.103,0.262,0.0,0.13,0.671,147.957,audio_features,2jrAaawDRCn1JjeouxAyDN,spotify:track:2jrAaawDRCn1JjeouxAyDN,https://api.spotify.com/v1/tracks/2jrAaawDRCn1JjeouxAyDN,https://api.spotify.com/v1/audio-analysis/2jrAaawDRCn1JjeouxAyDN,157133,4,Had Enough (feat. Quavo & Offset),Don Toliver,5.799292051282051
1533,1533,1536,38,2,2019-12-27--2020-01-03,5586351,437907,4AO1XhrgJczQ9bNVxdfKQe,"['rap', 'trap']",2019-12-27,"2020-01-03--2020-01-10
2019-12-27--2020-01-03",70,0.195,A,0.643,0.594,9,-5.191,0,0.0312,0.0695,1.46e-05,0.115,0.195,118.037,audio_features,4AO1XhrgJczQ9bNVxdfKQe,spotify:track:4AO1XhrgJczQ9bNVxdfKQe,https://api.spotify.com/v1/tracks/4AO1XhrgJczQ9bNVxdfKQe,https://api.spotify.com/v1/audio-analysis/4AO1XhrgJczQ9bNVxdfKQe,250142,4,WHAT TO DO? (feat. Don Toliver),"JACKBOYS, Travis Scott",5.638982578947368
1534,1534,1537,125,2,2019-12-27--2020-01-03,5229616,4039037,7x9nXsowok1JszkVztI5NI,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2019-09-27,"2020-01-03--2020-01-10
2019-12-27--2020-01-03",59,0.497,A,0.774,0.836,9,-2.323,0,0.152,0.288,2.44e-05,0.0824,0.494,112.014,audio_features,7ntUbTIwmwOD6ygCMRZT6e,spotify:track:7ntUbTIwmwOD6ygCMRZT6e,https://api.spotify.com/v1/tracks/7ntUbTIwmwOD6ygCMRZT6e,https://api.spotify.com/v1/audio-analysis/7ntUbTIwmwOD6ygCMRZT6e,201271,4,"Writing on the Wall (feat. Post Malone, Cardi B & Rvssian)",French Montana,5.245616
1535,1535,1538,169,2,2020-01-03--2020-01-10,4935492,1276406,6piAUJJQFD8oHDUr0b7l7q,['cali rap'],2019-11-22,"2020-01-03--2020-01-10
2019-12-27--2020-01-03",74,0.523,A,0.746,0.717,9,-4.841,0,0.179,0.199,0.0,0.132,0.523,150.964,audio_features,6piAUJJQFD8oHDUr0b7l7q,spotify:track:6piAUJJQFD8oHDUr0b7l7q,https://api.spotify.com/v1/tracks/6piAUJJQFD8oHDUr0b7l7q,https://api.spotify.com/v1/audio-analysis/6piAUJJQFD8oHDUr0b7l7q,179133,4,VALENTINO,24kGoldn,4.947326319526627
1536,1536,1539,176,1,2020-01-03--2020-01-10,4856458, , , , ,2020-01-03--2020-01-10, , , ,0.806,0.558,9,-6.46,1,0.0683,0.482,0.0,0.0618,0.678,95.016,audio_features,4wopYJ5wpYOM6ogm2Jugnw,spotify:track:4wopYJ5wpYOM6ogm2Jugnw,https://api.spotify.com/v1/tracks/4wopYJ5wpYOM6ogm2Jugnw,https://api.spotify.com/v1/audio-analysis/4wopYJ5wpYOM6ogm2Jugnw,198973,4,"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,4.862139818181818
1537,1537,1540,150,2,2019-12-27--2020-01-03,4732292,1674348,6hw1Sy9wZ8UCxYGdpKrU6M,['german hip hop'],2019-10-25,"2020-01-03--2020-01-10
2019-12-27--2020-01-03",70,0.683,A#/Bb,0.941,0.758,10,-6.47,0,0.17,0.0256,0.00258,0.193,0.683,128.017,audio_features,6hw1Sy9wZ8UCxYGdpKrU6M,spotify:track:6hw1Sy9wZ8UCxYGdpKrU6M,https://api.spotify.com/v1/tracks/6hw1Sy9wZ8UCxYGdpKrU6M,https://api.spotify.com/v1/audio-analysis/6hw1Sy9wZ8UCxYGdpKrU6M,157093,4,Roller,Apache 207,4.745625333333334
